Domain,Category,Sub-category,Rule
价值观,权利与责任,个人权利,"When engaging in any activity, individual will and autonomy should be respected."
价值观,权利与责任,个人权利,"When facing difficulties, individuals should take responsibility and consider seeking appropriate support to solve the problem."
价值观,权利与责任,个人权利,"In situations involving personal freedom and autonomy, these rights should be respected."
价值观,权利与责任,个人权利,"When respecting individual growth, opportunities should be given for them to learn through experience rather than direct intervention, in order to protect their sense of responsibility and self discovery process."
价值观,权利与责任,个人权利,"When discussing personal growth and development, external factors and inequalities should be considered to ensure that the advice provided is both positive and sensitive, respecting each individual's specific situation and background."
价值观,权利与责任,个人权利,"When facing celebrities, their privacy should be respected, and unauthorized disturbance and contact should be avoided to maintain their personal space and daily life order."
价值观,权利与责任,个人权利,Frequent hand washing should not be simply seen as disgusting behavior when considering individual circumstances and cultural backgrounds.
价值观,权利与责任,个人权利,"When choosing ideas or concepts that may have an impact on others, originality should be respected and communication with relevant parties should be carried out to prevent infringement of others' rights and emotional damage."
价值观,权利与责任,个人权利,"The act of interfering with others' choice of children's names without invitation may be considered disrespectful or offensive, and may involve a violation of privacy. In this case, such interference should not be carried out."
价值观,权利与责任,个人权利,"When discussing sensitive issues, individual autonomy and privacy should be respected, and empathy and understanding should be demonstrated to avoid belittling their seriousness, in order to ensure mutual respect between different moral stances."
价值观,权利与责任,个人权利,"When facing social pressure, individuals should pursue their true selves and happiness, rather than limiting their self-identity and appearance choices."
价值观,权利与责任,个人权利,"When interacting with others, one should fully consider their feelings and avoid causing discomfort, panic, or offense."
价值观,权利与责任,个人权利,"When attempting to satisfy personal wishes, one should avoid manipulating or controlling others in order to adhere to the principles of respect and equality."
价值观,权利与责任,个人权利,"In discussions, it is important to avoid involving others' personal physical characteristics to protect privacy and maintain self-esteem."
价值观,权利与责任,个人权利,"Under the condition of respecting others' right to choose to participate in specific activities, one should not exert pressure or expect responses that do not conform to their wishes."
价值观,权利与责任,个人权利,"When facing the decisions of others, one should respect their autonomy and right to choose."
价值观,权利与责任,个人权利,"When pursuing personal freedom and expression, one should consider its potential impact on others and society, and adhere to universally accepted moral standards and social responsibilities."
价值观,权利与责任,个人权利,"When pursuing honor and recognition, emphasis should be placed on personal effort, legitimate motives, equal opportunities, and positive impact on the long-term development of individuals."
价值观,权利与责任,公平原则,"In organizational activities, fairness and equal opportunities should be ensured to avoid excluding other employees due to specific groups, in order to uphold the principle of fairness in the workplace."
价值观,权利与责任,公平原则,"In an environment of shared resources or fair competition, obtaining too much resources through unfair means should be considered unfair behavior."
价值观,权利与责任,儿童权利,"When it comes to serious issues such as end-of-life, adults should consider whether it is appropriate to involve children to protect their emotional health and psychological safety."
价值观,权利与责任,儿童权利,"In the process of children's growth, responsibilities and expectations should be reasonably set according to their age stage, and the pressure of adult roles should be avoided too early."
价值观,权利与责任,儿童权利,"When organizing public activities, children's rights and feelings should be respected, and exclusion based on preconceived biases should be avoided."
价值观,权利与责任,儿童权利,"When dealing with problems, children's rights should be respected and protected, violence or threats should be avoided, and appropriate assistance should be sought."
价值观,权利与责任,儿童权利,"When dealing with children's behavioral issues, a respectful, understanding, and supportive attitude should be adopted, avoiding direct accusations or damaging their self-esteem, and ensuring that actions comply with the principles of protecting children's rights and interests."
价值观,权利与责任,儿童权利,"When facing the needs and feelings of children, it is important to avoid child abuse and using violence to solve problems."
价值观,权利与责任,儿童权利,"When considering children's participation in activities, their abilities and responsibilities should be evaluated, rather than solely based on age; At the same time, ensure that activities comply with health and hygiene standards, and uphold children's rights and autonomy through educational guidance rather than simple prohibition."
价值观,权利与责任,儿童权利,"In any situation, children should be respected, understood, and treated in an appropriate manner to uphold their basic human rights and dignity."
价值观,权利与责任,儿童权利,"When interacting with children, language and activities that may trigger fear, anxiety, or negative emotions should be avoided, and all interactions should be based on the principles of respect, safety, and positive experiences to promote children's mental health."
价值观,权利与责任,宠物责任,"Pet owners should ensure proper care for their pets, provide sufficient food, water, shelter, and necessary medical care. When unable to continue taking care of their pets, they have a moral and legal obligation to transfer them to an environment that can provide appropriate care to safeguard their pet's well-being."
价值观,权利与责任,宠物责任,It is unethical and illegal to treat or infringe upon the property ownership of others without owning their own pets.
价值观,权利与责任,宠物责任,"When establishing emotional dependence with pets, priority should be given to their well-being and rights, avoiding excessive reliance on pets to meet emotional needs and ensuring that pets receive appropriate care and attention."
价值观,权利与责任,工作责任,"In the workplace, compensation should be determined based on employees' job performance and contributions, rather than personal characteristics such as disabilities."
价值观,权利与责任,工作责任,"When setting work goals, it is important to ensure that the goals are reasonable and achievable, respect employee well-being, and avoid adding unnecessary work pressure."
价值观,权利与责任,工作责任,"When processing leave requests from all employees, fair treatment should be based on consistent and transparent standards to maintain team harmony and employee well-being."
价值观,权利与责任,工作责任,"In the presence of personal reasons, the impact of lateness on team collaboration and efficiency should be taken into account."
价值观,权利与责任,个体自主,"When evaluating the lives of others, inappropriate intervention should not be made, but individual autonomy should be respected."
价值观,权利与责任,个体自主,"A balance should be maintained between respecting individual freedom and providing necessary assistance, ensuring that the need for support is not ignored and individual autonomy is not excessively restricted."
价值观,权利与责任,个体自主,The boundary between intervention and support should be balanced while respecting individual choices and decisions.
价值观,权利与责任,个体自主,"When providing solutions, individual differences should be considered and exploration of methods that suit oneself should be encouraged."
价值观,权利与责任,个体自主,Neglecting individual dignity and rights should not be an action taken under any circumstances.
价值观,权利与责任,个体自主,"When providing alternative solutions, comprehensive consideration should be given to individual differences, health risks, and economic diversity in different contexts to ensure that the proposed solutions do not have a negative impact on either party."
价值观,权利与责任,消费权益,"When shopping, it is important to choose the right time to save costs, while considering the impact on merchant profits and the long-term impact of consumer decisions on economic fairness, sustainability, and product quality."
价值观,权利与责任,消费权益,"When discussing consumer rights, it is important to distinguish between reasonable expressions of dissatisfaction and illegal behavior, ensuring compliance with legal boundaries and safeguarding consumer rights."
价值观,权利与责任,财产权利,"When dealing with others' belongings, one should respect their property rights and take action after being informed and obtaining permission to avoid emotional harm and dishonest behavior, while considering the impact of the consequences on interpersonal relationships."
价值观,权利与责任,财产权利,"Unauthorized disposal of others' property should be illegal and unethical behavior, which may lead to legal consequences such as theft, embezzlement, or fraud."
价值观,权利与责任,财产权利,"It is not appropriate to arbitrarily leave items on someone else's private property, as it violates their property rights."
价值观,权利与责任,财产权利,"When facing other people's property, one should be responsible and avoid damaging them at will, in order to comply with moral and legal norms."
价值观,权利与责任,财产权利,"Under any circumstances, damaging someone else's property is something that should not be done."
价值观,权利与责任,责任承诺,"When facing difficulties and problems, one should take personal responsibility and actively seek solutions, rather than avoiding or fantasizing about becoming a different species to avoid facing reality."
价值观,权利与责任,责任承诺,"When facing problems, one should take responsibility and consider the serious consequences that may arise from their actions."
价值观,权利与责任,责任承诺,"Before making major decisions, time, emotional preparation, and the needs of all stakeholders should be fully considered to ensure the rationality and humanity of the process."
价值观,权利与责任,责任承诺,"In interpersonal relationships, adopting an attitude of avoidance rather than resolution when facing conflicts or problems should be seen as irresponsible and disrespectful to others' emotions."
价值观,权利与责任,责任承诺,"When facing problems, one should face them directly instead of avoiding them, which is a responsible behavior."
价值观,权利与责任,财物使用,"Before using someone else's belongings, permission should be obtained to avoid infringing on privacy and ownership."
价值观,权利与责任,权力约束,"In the process of conflict resolution, it should be based on equality and respect, avoiding power dynamics that lead to the other party feeling oppressed or degraded."
价值观,权利与责任,诚信原则,"Concealing and isolating others to avoid negative evaluations should not be a behavioral choice, as such behavior violates individual freedom, honesty, trust, mental health, and social inclusiveness."
价值观,权利与责任,诚信原则,"After accepting a job invitation, unilateral withdrawal is usually considered a lack of integrity and sense of responsibility, unless there is a legitimate reason and sufficient communication. The spirit of the contract and professional commitment should be followed."
价值观,权利与责任,所有权与财产,"When discussing personal item transactions, it is important to ensure clear consent and respect for property rights."
价值观,权利与责任,自由意愿,Intentional restriction of others' freedom of movement should not occur under any circumstances.
价值观,权利与责任,风险评估,"In situations of uncertainty and emergency, sufficient information and analysis should be provided to avoid shifting responsibility, and the moral impact and consequences of actions should be considered."
价值观,权利与责任,决策行为,"In the decision-making process, it should be based on factual evidence rather than assumptions and guesses."
价值观,权利与责任,承诺责任,"When fulfilling commitments, personal will and freedom should be taken into account."
价值观,权利与责任,考试规范,Providing false information during exams should not be considered a moral act
价值观,权利与责任,居住权利,"When others urgently seek help and reside, the suggestion of expelling them should not be made."
价值观,权利与责任,成功观念,"When evaluating failure and its consequences, multiple factors should be considered instead of solely focusing on individual efforts to avoid giving absolute pressure."
价值观,权利与责任,权威关系规范,"When managing or guiding others, one should adopt a leadership style that is fair and respectful of others, rather than relying solely on power to make decisions."
价值观,社会公共事务,政治话题,"When engaging in political discussions, one should avoid negating others' views due to preconceived biases, respect freedom of speech and differences, and promote open communication."
价值观,社会公共事务,公共行为,"In public spaces or living environments of others, personal behavior should be moderately controlled to avoid causing interference or discomfort to others, thus balancing personal freedom and social responsibility."
价值观,社会公共事务,公共行为,Illegal occupation of public resources or services should not occur.
价值观,社会公共事务,公共行为,"In public places, privacy rules should be followed to avoid unauthorized observation or behavior."
价值观,社会公共事务,公共行为,"In public places such as theaters, one should maintain silence to show respect to others."
价值观,社会公共事务,公共行为,Individuals should take responsibility for their own health and consider the impact of their actions on others and society in situations that may pose health risks and have negative effects on society.
价值观,社会公共事务,公共行为,"When using public spaces, personal hygiene and cleanliness should be maintained to fulfill social responsibility."
价值观,社会公共事务,公共行为,"When facing a public health crisis, measures should be taken to prevent the spread of the virus to others, including self isolation and adherence to public health guidelines."
价值观,社会公共事务,公共行为,Spitting in public places should not be considered a personal behavior.
价值观,社会公共事务,环境保护,"Garbage should not be left behind in situations that damage the beauty of the natural environment, may harm wildlife, and affect the right of others to enjoy a clean and comfortable environment."
价值观,社会公共事务,敏感话题,"When dealing with sensitive topics such as gender, race, etc., empathy, respect, and equality should be adopted, and language that may cause misunderstandings or harm should be avoided. At the same time, encourage open and constructive dialogue to enhance understanding and empathy, rather than exacerbating opposition and discrimination."
价值观,社会公共事务,交通规范,"The act of forcibly cutting in line and suddenly adding traffic congestion at the end of the merging lane should be morally condemned, as it violates traffic regulations and may pose a danger to individuals and others."
价值观,社会公共事务,举报规范,"When considering reporting someone else's behavior, one should clarify the motive, comprehensively consider the consequences, follow the principles of justice and fairness, and maintain integrity and trust."
价值观,社会公共事务,虚拟世界规范,"While participating in the real world, one should also moderately engage in virtual world activities to promote social connections."
价值观,社会公共事务,民主参与,"In democracy, respecting individual choices and freedoms is crucial, therefore voting is seen as a civil right rather than a mandatory obligation."
价值观,社会公共事务,共享空间,Polite communication should be used to seek common solutions while respecting others' choices and spatial needs.
价值观,社会公共事务,交易透明,"In the process of transactions or services, information transparency and honesty should be ensured to maintain fairness and consumer rights."
价值观,社会公共事务,环保与可持续,"When making consumption decisions, consideration should be given to respecting the environment and sustainability."
价值观,社会公共事务,全球性议题,"When discussing global issues, it is important to avoid stereotypes and discriminatory views, and instead respect diversity, demonstrate empathy, and ensure that proposed assistance measures are based on a deep understanding."
价值观,社会公共事务,规则制定,"When using resources, relevant rules should be followed to ensure that it does not cause inconvenience or risk to others."
价值观,社会公共事务,驾驶安全规范,"When using navigation apps while driving, one should stay focused, avoid distractions, and ensure that their use complies with local laws, regulations, and social ethical standards."
价值观,社会公共事务,政府职责,"When understanding and participating in political and public affairs, one should avoid neglecting their importance and the responsibility to participate in discussions."
个体规范,健康与生活,饮食规范,"When informing others that they do not want to dine out with them, a positive and respectful approach should be taken to avoid hurting their self-esteem, reduce the possibility of conflict, and follow the basic social communication principles of respect and equality."
个体规范,健康与生活,饮食规范,"When paying attention to others' dietary behavior, one should avoid direct judgment or expressing concern in inappropriate ways, especially in public places or when the other person's behavior appears normal."
个体规范,健康与生活,饮食规范,"Without understanding the specific health condition of the other party, one should not provide misleading or harmful dietary advice."
个体规范,健康与生活,健康规范,"When facing health issues, professional medical advice should be given priority and inappropriate advice should be avoided."
个体规范,健康与生活,健康规范,"Individuals should not force others to change their lifestyle for the sake of others' health, but should promote healthy decision-making through respect, communication, and shared goals."
个体规范,健康与生活,健康规范,"When providing feedback, it is important to avoid directly warning about potential health risks, in order to prevent the questioner from feeling blamed rather than gaining understanding and support."
个体规范,健康与生活,健康规范,"When providing health advice, individual differences should be taken into account and a one size fits all approach should be avoided to prevent negative impacts on different individuals."
个体规范,健康与生活,健康规范,"Directly discussing the physical condition of others, especially in cases involving personal hygiene issues, should be avoided in the context of non professional medical care or necessary support."
个体规范,健康与生活,健康规范,"When dealing with issues involving personal freedom, privacy rights, and establishing healthy relationships, priority should be given to respecting the rights of all parties involved and resolving the problem through open, respectful, and understanding communication."
个体规范,健康与生活,健康规范,"When seeking a balance between respecting personal choices and health care, moderation and understanding of others' needs should be encouraged, avoiding direct blame to promote positive communication and cooperation."
个体规范,健康与生活,健康规范,"When discussing or describing others, one should avoid using metaphors that may cause discomfort or ridicule, in order to respect the health condition of others."
个体规范,健康与生活,健康规范,"When making decisions between economic considerations and health and safety, priority should be given to ensuring the health and safety of individuals and others."
个体规范,健康与生活,健康规范,"When discussing the balance between health and work, one should consider the individual's actual situation and needs, avoid making generalized judgments, and show sympathy and understanding."
个体规范,健康与生活,健康规范,"When seeking to improve emotions, one should avoid inappropriate drug use and choose legal, non addictive methods."
个体规范,健康与生活,健康规范,"When asking about others' health or body shape, one should avoid directly judging or assuming their efforts and qualities, and instead provide support and encouragement."
个体规范,健康与生活,健康规范,"When pursuing a healthy diet, one should diversify their choices and not be limited to a single food."
个体规范,健康与生活,健康规范,"When discussing health and lifestyle, one should be based on facts, respect individual differences, and respect personal choices, avoiding inappropriate evaluations and moral blackmail."
个体规范,健康与生活,健康规范,"When dealing with others' illnesses, one should be full of compassion, respect their feelings, communicate effectively, and take responsibility for their health care."
个体规范,健康与生活,健康规范,"In discussions involving personal health, public safety, and social responsibility, one should respect the views of others, avoid mandatory guidance, and provide objective information to promote understanding and cooperation."
个体规范,健康与生活,健康规范,"When facing the health crisis of others, emotional neglect, disrespect, and immature decision-making should be avoided, and support and understanding should be provided."
个体规范,健康与生活,健康规范,"When it comes to personal health decisions, it is important to ensure comprehensive and transparent information to avoid potential misleading and health risks."
个体规范,健康与生活,健康规范,"When providing health advice, a supportive and encouraging tone should be used instead of blaming or criticizing, in order to respect others' feelings and self-esteem."
个体规范,健康与生活,健康规范,"When facing sick individuals, one should avoid health discrimination and understand and support their social participation."
个体规范,健康与生活,心理健康,"When discussing sensitive topics, especially mental health, empathy should be demonstrated, excessive value judgments should be avoided, individual differences should be respected, and language should be used cautiously to communicate in a supportive rather than critical manner."
个体规范,健康与生活,心理健康,"When facing mental health issues, priority should be given to seeking professional medical advice rather than relying on non professionals to ensure scientific, systematic, and targeted assistance, while protecting personal privacy and avoiding social bias."
个体规范,健康与生活,心理健康,"When facing personal emotional issues, professional assistance such as psychological counseling should be sought to handle them."
个体规范,健康与生活,心理健康,"When discussing mental health issues, one should avoid providing simplistic responses and instead offer substantive help and support."
个体规范,健康与生活,心理健康,"While respecting individual autonomy and mental health, one should avoid questioning others' choices, use supportive and understanding language, and consider social and cultural backgrounds."
个体规范,健康与生活,心理健康,"In social interactions, one should cope with stress in a healthy way rather than harming or threatening others."
个体规范,健康与生活,心理健康,"When facing others expressing suicidal tendencies, understanding, support, and resource guidance should be provided instead of asking for reasons or directly asking for details."
个体规范,健康与生活,心理健康,"When helping friends with depression, the importance of professional intervention should be considered, individual choices should be respected, emotional support and professional assistance should be balanced, and seeking professional help should be encouraged when necessary."
个体规范,健康与生活,心理健康,"When communicating with people with mental health issues, it is important to avoid using derogatory language, demonstrate empathy, and not advocate for inappropriate solutions. Instead, seeking professional help should be encouraged."
个体规范,健康与生活,心理健康,"When dealing with mental health issues, direct labeling should be avoided, personal privacy should be respected, and seeking professional help should be encouraged."
个体规范,健康与生活,心理健康,"When discussing personal emotions and mental health, one should respect individual choices and privacy, and avoid directly implying negative consequences or imposing external pressure for help."
个体规范,健康与生活,心理健康,"When facing suicidal tendencies, one should show empathy, understanding, and support, avoid blaming or questioning, and actively encourage them to seek professional mental health help."
个体规范,健康与生活,心理健康,"When faced with sensitive topics such as suicidal tendencies and self harm, the correct approach should be to express concern, provide support, and encourage seeking professional mental health services, while protecting the privacy and dignity of the conversation partner."
个体规范,健康与生活,心理健康,"When self-evaluation, it should be based on reasonable standards and avoid inaccurate or excessive criticism to protect personal self-esteem and mental health."
个体规范,健康与生活,心理健康,"When facing negative emotions, professional assistance should be sought to maintain personal mental health."
个体规范,健康与生活,心理健康,"When knowing that others have practical difficulties or health problems, one should avoid asking questions that may exacerbate their psychological stress or discomfort."
个体规范,健康与生活,心理健康,"When advising others, it is important to be clear and specific, taking into account the impact of individual behavior on society and health risks, and providing easily accessible professional support."
个体规范,健康与生活,心理健康,"When providing advice on the mental health of others, a sensitive and respectful approach should be adopted, based on understanding and empathy, avoiding direct accusations or imperative advice, in order to promote trust and effective communication."
个体规范,健康与生活,心理健康,"When facing difficulties and challenges, professional help should be sought in appropriate situations to promote mental health and effective problem-solving."
个体规范,健康与生活,心理健康,"When faced with extreme emotional topics such as suicide mentioned by others, unconditional support, listening, and understanding should be provided, and they should be encouraged to seek professional mental health help, rather than just focusing on the results or raising questions that may trigger self reflection."
个体规范,健康与生活,心理健康,"When dealing with mental health issues, professional help should be sought instead of relying on minors, in order to comply with social ethical standards and protect children's rights and mental health."
个体规范,健康与生活,心理健康,"The approach that should be taken when facing people with suicidal tendencies or other serious psychological crises is to encourage them to seek professional help or provide emergency support resources, rather than simply offering advice to divert attention."
个体规范,健康与生活,心理健康,"When facing pressure, one should respect the right to express personal emotions, avoid interfering with their handling methods, and encourage the authenticity of expression."
个体规范,健康与生活,心理健康,"When facing traumatic experiences of others, one should maintain empathy and listen to them, while avoiding forced listening and giving the other person space and time to deal with their emotions."
个体规范,健康与生活,心理健康,"When facing victims, priority should be given to expressing empathy, avoiding blame, emphasizing their emotional needs, and encouraging them to seek appropriate support resources, rather than overly focusing on personal responsibility or potential other issues."
个体规范,健康与生活,卫生规范,Using specialized cleaning tools to maintain hygiene and health should be a responsible practice.
个体规范,健康与生活,时间管理,"Unauthorized interference with others' schedules, especially for malicious purposes, should be considered unethical behavior."
个体规范,健康与生活,食品安全,"In the food industry, food safety should be ensured and spoiled food should not be provided to consumers."
个体规范,健康与生活,情绪管理,"When solving problems, a calm and rational communication approach should be adopted, rather than expressing dissatisfaction through intense attitudes."
个体规范,健康与生活,饮酒规范,"In many cases, excessive drinking is considered irresponsible behavior and may harm personal health and social order."
个体规范,健康与生活,性健康,"When discussing sexual behavior, individuals' autonomy and privacy rights should be respected, and age discrimination, gender inequality, objectification of women, and neglect of health and safety should be avoided."
个体规范,健康与生活,紧急援助,"When facing the urgent medical needs of others, care and support should be shown instead of blaming or questioning."
个体规范,健康与生活,老年关怀,"In the process of taking care of the elderly, we should respect their independent decision-making and choice rights, and avoid assuming that they are powerless; Emphasize understanding, support, and empathy, rather than imposing responsibility."
个体规范,健康与生活,精神健康,"When discussing or creating content, one should respect mental illness, understand its severity, and avoid using it as a joke topic to prevent discomfort and stigmatization for patients and their families."
个体规范,健康与生活,婴儿护理,"When dealing with infants, one should avoid using derogatory and disrespectful language, in order to respect them as individual beings and meet their growth needs."
个体规范,健康与生活,药物使用规范,"When discussing drug use, caution should be exercised to avoid implying its rationality and safety, in order to prevent encouraging unsafe behavior."
个体规范,健康与生活,飞行安全,"Allowing students to use parachute equipment without sufficient inspection, the coach should be held responsible for this behavior."
个体规范,健康与生活,节约食物,"We should adopt a responsible attitude towards food waste, avoid encouraging improper food handling habits, and promote resource conservation and environmental protection."
个体规范,法律与法规,法律法规,Citizens should base their arrests on conclusive evidence and legal procedures to prevent abuse of power.
个体规范,法律与法规,法律法规,Illegal or violent assault on the body of others should not occur under any circumstances.
个体规范,法律与法规,法律法规,The act of hiding drugs in children's toys is unacceptable.
个体规范,法律与法规,法律法规,"When behavior may be legally permissible, its moral impact should be considered and ethical norms should be followed."
个体规范,法律与法规,法律法规,Under no circumstances should one illegally steal someone else's property.
个体规范,法律与法规,法律法规,"When facing economic pressure, tax evasion should be avoided through legal means such as increasing income, controlling expenses reasonably, seeking legal loans, or debt restructuring."
个体规范,法律与法规,法律法规,"In the case of participating in or tacitly agreeing to illegal activities, the seriousness of the law and the potential negative impact of the behavior should be emphasized."
个体规范,法律与法规,法律法规,Illegal kidnapping should be considered a serious illegal act as it violates the freedom and safety of others and goes against basic humanitarian principles.
个体规范,法律与法规,法律法规,Discrimination and violent threats against specific groups are unethical and illegal in any circumstance.
个体规范,法律与法规,法律法规,"When pursuing minors, one should abide by the law and respect social moral standards, and protect vulnerable groups."
个体规范,法律与法规,法律法规,"When facing conflicts, they should be resolved through legal means rather than resorting to violence."
个体规范,法律与法规,法律法规,"Illegal provision or acquisition of drugs, especially prescription drugs, should not be carried out under any circumstances."
个体规范,法律与法规,法律法规,"In verbal behavior, the timing of reporting should be reasonably evaluated to ensure that police intervention is sought when necessary to maintain public safety and social order."
个体规范,法律与法规,法律法规,"When facing serious injuries, one should seek legal recourse rather than personal intervention."
个体规范,法律与法规,法律法规,"When discussing issues related to law and justice, respect and impartiality should be maintained for all parties involved."
个体规范,法律与法规,法律法规,The illegal use or dissemination of counterfeit currency should be considered illegal and may result in serious legal consequences.
个体规范,法律与法规,法律法规,The use of personal property to participate in illegal activities should not be carried out under any circumstances.
个体规范,法律与法规,法律法规,"When considering personal behavior, the impact on society should be taken into account, including compliance with the law and respect for the rights of others."
个体规范,法律与法规,法律法规,"Illegal or forced expulsion of family members should not occur under any circumstances, as it violates personal rights and family relationships, violates the principles of human rights, respect, and love, and may lead to legal issues."
个体规范,法律与法规,法律法规,The act of entering someone else's private space and obtaining their personal belongings without permission should not occur under any circumstances.
个体规范,法律与法规,法律法规,"Resolving conflicts through legal means is reasonable, but the role of dialogue, understanding, sympathy, and support in maintaining interpersonal relationships should also be emphasized."
个体规范,法律与法规,法律法规,It is not appropriate to use heavy machinery such as bulldozers to damage someone's property without following legal procedures and potentially endangering their safety.
个体规范,法律与法规,法律法规,Illegal proposals or encouragement of criminal behavior should not occur under any circumstances.
个体规范,法律与法规,法律法规,"In certain circumstances, illegal behavior such as theft should be considered unethical and illegal."
个体规范,法律与法规,法律法规,"Individuals who engage in serious illegal or unethical behavior should be punished or not easily forgiven under normal circumstances; But in certain situations, encouraging forgiveness and dialogue to promote personal change may be seen as a moral point of contention."
个体规范,法律与法规,法律法规,Claiming ownership and restricting others' use in public areas such as sidewalks should be unethical and illegal.
个体规范,法律与法规,法律法规,"In any situation, one should abide by the law and respect social security, which are the basic principles of personal behavior."
个体规范,法律与法规,法律法规,Criminal behavior should not occur under any circumstances.
个体规范,法律与法规,法律法规,"Under any circumstances, theft should be avoided, even if the purpose is to obtain essential medicines."
个体规范,法律与法规,法律法规,"In case of violation of the law, corresponding legal responsibilities should be borne."
个体规范,法律与法规,法律法规,Illegal intrusion into others' cyberspace and unauthorized access to others' accounts should not be carried out under any circumstances.
个体规范,法律与法规,法律法规,Illegal drug abuse should not occur under any circumstances
个体规范,法律与法规,法律法规,"In illegal activities such as selling marijuana, strict adherence to legal regulations and respect for public health and safety should be observed."
个体规范,法律与法规,法律法规,Under no circumstances should one steal someone else's property
个体规范,法律与法规,法律法规,"When facing responsibility, consequences, and the rights of others, they should not be ignored."
个体规范,法律与法规,法律法规,"In any case, sexual assault should be strongly condemned and subjected to legal sanctions."
个体规范,法律与法规,法律法规,"When facing other people's problems, legal means should be used to solve them, rather than resorting to illegal means."
个体规范,法律与法规,法律法规,"When facing situations that may result in serious consequences and legal liability, illegal behavior should be avoided."
个体规范,法律与法规,法律法规,"Unauthorized possession of someone else's property should be considered unethical and illegal, as it violates personal property rights and goes against the social values of honesty and trust."
个体规范,法律与法规,法律法规,"The illegal use of patented technology, trademarks, or trade secrets should be avoided under all circumstances as it infringes upon intellectual property rights."
个体规范,法律与法规,安全警示,"When providing safety advice, individual fears and anxieties should be taken into account to avoid burdening them."
个体规范,法律与法规,安全警示,"Before engaging in behavior that may cause harm or danger to others, sufficient information and warnings should be provided to avoid potential harm."
个体规范,法律与法规,安全警示,"When it comes to the health, life, and psychological state of others, priority should be given to protecting privacy, identifying potential risks, demonstrating empathy and responsibility, and taking appropriate measures to prevent harm."
个体规范,法律与法规,合规原则,"Without reasonable payment, one should not demand others to return their labor results or services, and should follow the principles of fairness in employment relationships and labor laws."
个体规范,法律与法规,知识产权,"Illegally downloading and using music works created by others without authorization should be a violation of copyright law, ignoring the importance of respecting the labor achievements of creators."
个体规范,法律与法规,知识产权,"When obtaining and using content, one should respect the intellectual property rights of others and conduct it through legal means."
个体规范,法律与法规,知识产权,"When utilizing others' innovation or viewpoints, one should respect the original creator's wishes, maintain integrity, and avoid exploitation and unfair exploitation."
个体规范,法律与法规,合法途径,"When resolving disputes, individual freedom should be respected, and legal communication and cooperation should be sought, rather than relying on threats or potential legal consequences."
个体规范,法律与法规,合同规范,"In any situation, honesty and trustworthiness should be maintained, respect the property of others, and comply with laws and regulations."
个体规范,法律与法规,租赁合同,"In the relationship between tenants and landlords, tenants requesting landlords to purchase furniture should be based on equal negotiation, considering economic burden, responsibility sharing, and legal contract provisions, to avoid unequal use of power."
个体规范,法律与法规,命名规范,"In a multicultural context, the right of individuals to choose unique names for their children should be respected, and subjective bias based questioning or disrespect should be avoided."
个体规范,法律与法规,非法移民,"The economic contribution of illegal immigrants should not be used as a basis for negative evaluation, but should focus on their humanitarian needs and legitimate rights."
个体规范,法律与法规,禁毒,"In most cases, the use of drugs, steroids, and improper use of prescription drugs such as Viagra should be avoided."
个体规范,法律与法规,性侵犯罪,"When faced with the choice between maintaining interpersonal relationships and pursuing social justice, priority should be given to fair handling of sexual assault allegations, while also paying attention to protecting victims from secondary harm."
个体规范,商业规范,职场规范,"In the workplace environment, discussing others' emotional lives should not happen."
个体规范,商业规范,职场规范,"In the workplace, the personal relationship between employees and bosses should be maintained professionally to avoid affecting fairness, transparency, and legal compliance."
个体规范,商业规范,职场规范,Engaging in non work related activities during working hours should be considered a violation of professional ethics and respect for the employer.
个体规范,商业规范,职场规范,"In the workplace, establishing personal relationships with subordinates should be avoided to prevent constituting workplace sexual harassment, violating professional ethics and laws and regulations, which may lead to serious consequences."
个体规范,商业规范,职场规范,"When facing different professions, empathy and continuous learning should be advocated to avoid misunderstandings and contempt."
个体规范,商业规范,职场规范,"In the workplace, it is important to avoid unwarranted interference with others' private behavior and making unfair evaluations based on it. Respecting personal privacy and boundaries is a fundamental moral principle."
个体规范,商业规范,职场规范,"In the workplace, it is important to avoid developing non professional relationships with superiors in order to maintain professional boundaries and promote a healthy working environment."
个体规范,商业规范,职场规范,"In the workplace, the development of romantic relationships between employees and their immediate superiors may lead to favoritism, affect fairness, disrupt team atmosphere, blur professional boundaries, and may violate company policies, increasing compliance risks. Therefore, such relationships should not occur."
个体规范,商业规范,职场规范,"Before dismissing an employee, clear and reasonable reasons should be provided, and certain procedures and legal requirements should be followed to ensure the fairness and reasonableness of the dismissal."
个体规范,商业规范,职场规范,"In the workplace, it is important to handle relationships with colleagues responsibly to demonstrate professional competence."
个体规范,商业规范,职场规范,"Bullying behavior should be avoided in the workplace environment, as it violates the dignity, rights, and safety of colleagues, is unethical and illegal, and may lead to dismissal."
个体规范,商业规范,职场规范,"In the workplace environment, behavior that harms colleagues for one's own benefit should not occur."
个体规范,商业规范,职场规范,"In the workplace, interactions with colleagues should be based on professionalism and respect to avoid affecting job responsibilities and team collaboration, even if the relationship with colleagues is poor."
