Domain,Category,Sub-category,Rule
价值观,社会关系,其他关系,在一段关系中，未经另一方配偶的同意或知晓就建立情感或身体联系，是不应该的行为。
价值观,社会关系,其他关系,在分手后处理前任送的礼物时，应该考虑礼物的情感价值、个人价值观、双方的尊重与理解，以及遵循社会规范，以避免道德争议。
价值观,社会关系,互助关怀,在帮助他人时，应该确保尊重与同意，使用适当方法，预测并考虑行动后果。
价值观,社会关系,冲突解决,在解决冲突时，应该有效沟通和理解不同立场，避免简单标签化他人。
价值观,社会关系,冲突解决,在面对冲突时，应该通过对话和理解来解决，而非采取暴力或威胁手段。
价值观,社会关系,冲突解决,在面临损害关系的情况时，应该寻求建设性解决方案，而非采取报复行为。
价值观,社会关系,育儿规范,在提供育儿建议时，应该考虑个体差异，避免持有绝对化的观点，以减少对特定家庭造成不公平或不适当的压力。
价值观,社会关系,友谊规范,在维护友情时，应该优先选择诚实而非欺骗手段。
价值观,社会关系,友谊规范,在交往中假装拥有不存在的朋友不应该被视为一种正当行为。
价值观,社会关系,在线社交,参与在线活动时，应该考虑到隐私安全、网络礼仪、时间管理和道德界限。
价值观,社会关系,在线社交,在线上构建与真实身份不符的形象应该被视为不诚实的行为，可能导致信任丧失和人际关系受损。
价值观,社会关系,成人社交,在进行成人对话时，应该考虑情境、个人差异、权力动态、责任分担及情感需求，以促进平等、尊重和有效沟通。
价值观,社会关系,服务规范,在面对消费者不满时，应该公平对待，避免使用选择权作为威胁；在保护顾客财产安全时，员工不应该因个人情绪采取报复行为。
价值观,社会关系,互动方式,在进行对话时，应该基于尊重和理解，避免使用指责性语气，并积极寻求沟通来解决冲突。
价值观,社会关系,亲密关系,在亲密关系中，应该在尊重个人隐私与维持诚实和信任之间找到平衡。
价值观,社会关系,邻里关系,在尊重私人空间和维护社区和谐的情况下，应该合理地表达自己的关切，避免未经同意干涉他人的事务。
价值观,社会关系,合作关系,在面临问题时，应该避免将全部责任归咎于他人，而是应寻求沟通和理解，共同寻找解决办法。
价值观,社会关系,亲子关系,在与子女互动时，应该尊重他们，给予爱与支持，避免使用否定性评价。
价值观,社会关系,和平解决,在面对争端时，应该避免预谋争斗，而应鼓励通过对话和理解来和平解决争端。
价值观,社会关系,团队合作,在团队合作中，应该平衡个人利益与朋友需求，确保公平认可每个人的努力，并维护长期健康的关系。
价值观,社会关系,团队合作,在维护健康的工作关系、促进团队合作与满意度的情况下，应该采取积极的沟通和协作策略。
价值观,社会关系,情境规范,在不了解完整背景的情况下，不应该直接给出普遍性建议来解决复杂情感或人际关系问题。
价值观,社会关系,针对性支持,在给予帮助时，应该提供实际可行的策略和资源，而非空洞的安慰。
价值观,社会关系,生物互动,将未知环境中的生物放生应该考虑其生存能力及环境适应性。
价值观,社会关系,合租关系,在室友关系中，应该公平分担租金和维护费用，避免增加单个室友的经济负担。
价值观,社会关系,物品借用,在讨论如何负责任地使用学校资源时，强调归还借用物品的责任。
价值观,社会关系,家务分工,在评价个人贡献时，应该认可所有工作形式的价值，包括家务劳动，因为其对社会和家庭的重要贡献不容忽视。
价值观,社会关系,问题建设性解决,在面对问题时，应该先尝试建设性解决方案，而非立即寻求极端措施。
价值观,社会关系,代际沟通,在处理代际差异时，应该寻求共同点以促进相互理解和尊重，而非简单地忽视个人情感和需求。
价值观,社会关系,慈善行为,在倡导公共善行时，应该充分尊重个体的选择、考虑其具体情况，并提供必要支持以确保公平性与信息透明度。
价值观,权利与责任,个人权利,在他人进行自主决策时，你应该避免干预，即使你的目的是出于好意。
价值观,权利与责任,个人权利,在没有得到他人同意的情况下，应该不干预他人的私人物品清洁权和自主决定。
价值观,权利与责任,个人权利,在面对不利情况时，个人应该承担自我保护和风险评估的责任，同时反思并改进可改进之处，而应该认识到他人在共同活动中也应承担相应的责任。
价值观,权利与责任,个人权利,在讨论个人选择和经历时，应该保持尊重和平等态度，避免使用可能伤害他人情感的语言。提供支持和鼓励比提出指责更为合适，特别是在涉及个人兴趣和梦想的情况下。
价值观,权利与责任,个人权利,在进行任何活动时，应该尊重个人意愿和自主权。
价值观,权利与责任,个人权利,在面临困难时，个人应该负责并考虑寻求适当的支持以解决问题。
价值观,权利与责任,个人权利,在涉及个人自由与自主权的情况下，应该尊重这些权利。
价值观,权利与责任,个人权利,在尊重个体成长时，应该给予机会让其通过经验学习，而非直接干预，以保护个人的责任感和自我发现过程。
价值观,权利与责任,个人权利,在讨论个人成长和发展时，应该考虑外部因素和不平等，以确保提供的建议既积极又敏感，尊重每个人的具体情况和背景。
价值观,权利与责任,个人权利,在面对名人时，应该尊重他们的隐私，避免未经允许的打扰和接触，以维护其个人空间和日常生活秩序。
价值观,权利与责任,个人权利,在考虑个体具体情况和文化背景时，频繁洗手不应该被简单地视为令人作呕的行为。
价值观,权利与责任,个人权利,在选择可能对他人产生影响的创意或概念时，应该尊重原创性并与相关方进行沟通，以防止侵犯他人权益和引发情感损害。
价值观,权利与责任,个人权利,未经邀请干涉他人选择子女名字的行为可能被视为不尊重或冒犯，并可能涉及侵犯隐私。在这种情况下，不应该进行这样的干涉。
价值观,权利与责任,个人权利,在讨论敏感议题时，应该尊重个体自主权与隐私，并展现出同情心与理解，避免贬低其严重性，以确保不同道德立场间的相互尊重。
价值观,权利与责任,个人权利,在面对社会压力时，个体应该追求真实的自我和幸福，而不是让自我认同和外貌选择受到限制。
价值观,权利与责任,个人权利,在与他人互动时，应该充分考虑对方的感受，避免引起不适、恐慌或冒犯。
价值观,权利与责任,个人权利,在试图满足个人意愿时，应该避免操纵或控制他人，以遵守尊重和平等的原则。
价值观,权利与责任,个人权利,在讨论中应该避免涉及他人的私人身体特征，以保护隐私和维护自尊。
价值观,权利与责任,个人权利,在尊重他人对参与特定活动的选择权的情况下，不应该施加压力或期待不符合其意愿的回应。
价值观,权利与责任,个人权利,在面对他人的决策时，应该尊重个人的自主性与选择权。
价值观,权利与责任,个人权利,在追求个人自由与表达时，应该考虑其对他人及社会的潜在影响，并遵守普遍接受的道德标准与社会责任。
价值观,权利与责任,个人权利,在追求荣誉与认可时，应该强调个人努力、正当动机、平等机会及对个体长期发展的积极影响。
价值观,权利与责任,公平原则,在组织活动中，应该确保公平性与机会均等，避免因特定群体而排除其他员工，以维护工作场所的公平原则。
价值观,权利与责任,公平原则,在共享资源或公平竞争的环境中，通过不正当方式获取过多资源应该被视为不公平的行为。
价值观,权利与责任,儿童权利,在涉及生命终结等严肃议题时，成人应该考虑是否适合让儿童参与，以保护其情感健康与心理安全。
价值观,权利与责任,儿童权利,在儿童成长过程中，应该根据其年龄阶段合理设定责任与期望，避免过早施加成人角色的压力。
价值观,权利与责任,儿童权利,在组织公共活动时，应该尊重儿童的权利与感受，避免基于预设偏见将其排除在外。
价值观,权利与责任,儿童权利,在处理问题时，应该尊重和保护儿童权益，避免使用暴力或威胁手段，而应寻求适当帮助。
价值观,权利与责任,儿童权利,在处理儿童行为问题时，应该采用尊重、理解和支持的态度，避免直接指责或伤害其自尊，确保行动符合儿童权益保护原则。
价值观,权利与责任,儿童权利,在面对儿童的需求与感受时，应该避免虐待儿童和通过暴力解决问题。
价值观,权利与责任,儿童权利,在考虑儿童参与活动时，应该评估其能力和责任，而非仅基于年龄；同时，确保活动符合健康与卫生标准，通过教育引导而非简单禁止，以维护儿童的权利与自主性。
价值观,权利与责任,儿童权利,在任何情况下，都应该尊重、理解并以适当方式对待儿童，以维护他们的基本人权和尊严。
价值观,权利与责任,儿童权利,在与儿童互动时，应该避免使用可能引发恐惧、焦虑或负面情绪的语言和活动，而应确保所有互动基于尊重、安全和积极体验的原则，以促进儿童的心理健康。
价值观,权利与责任,宠物责任,宠物主人应该确保对宠物进行适当的照顾、提供充足的食物、水、庇护以及必要的医疗护理，当无法继续照顾宠物时，有道德和法律义务将其转移到能提供适当照顾的环境，以保障宠物福祉。
价值观,权利与责任,宠物责任,在非本人所有宠物的情况下，不当对待及侵犯他人财产所有权应该是不道德且违法的行为。
价值观,权利与责任,宠物责任,在与宠物建立情感依赖时，应该优先考虑宠物的福祉和权利，避免过度依赖宠物来满足情感需求，确保宠物得到适当的关爱和照顾。
价值观,权利与责任,工作责任,在工作场所，应该根据员工的工作表现和贡献来决定薪酬，而非基于个人特征如残疾。
价值观,权利与责任,工作责任,在设定工作目标时，应该确保目标合理可达成，尊重员工福祉，避免增加不必要的工作压力。
价值观,权利与责任,工作责任,在处理所有员工的休假申请时，应该基于一致的、透明的标准来公平对待，以维护团队和谐与员工福祉。
价值观,权利与责任,工作责任,在存在个人原因的情况下，应该考虑到迟到对团队协作和效率的影响。
价值观,权利与责任,个体自主,在评价他人生活时，不应该进行不当的干预，而应尊重个人自主权。
价值观,权利与责任,个体自主,在尊重个体自由与提供必要帮助之间，应该保持平衡，确保既不忽视寻求支持的需求，也不过度限制个人自主权。
价值观,权利与责任,个体自主,在尊重个体选择与决策的情况下，应该平衡干涉与支持的界限。
价值观,权利与责任,个体自主,在提供解决方案时，应该考虑个体差异，并鼓励探索适合自己的方法。
价值观,权利与责任,个体自主,忽视个体尊严和权利不应该成为任何情况下采取的行动。
价值观,权利与责任,个体自主,在提供替代方案时，应该全面考虑不同背景下的个体差异、健康风险以及经济能力的多样性，以确保提议的解决方案不会对任何一方产生负面影响。
价值观,权利与责任,消费权益,在购物时，应该选择合适时机以节省成本，同时考虑到对商家利润的影响，以及消费决策对经济公平性、可持续性和产品质量的长远影响。
价值观,权利与责任,消费权益,在讨论消费者权益时，应该区分合理表达不满与违法行为，确保遵守法律界限并维护消费者权利。
价值观,权利与责任,财产权利,在处理他人物品时，应该尊重他人财产权，并在告知并获得许可后行动，以避免情感伤害和不诚实行为，同时考虑行为后果对人际关系的影响。
价值观,权利与责任,财产权利,未经授权处置他人财物应该是非法且不道德的行为，可能导致盗窃、侵占或欺诈等法律后果。
价值观,权利与责任,财产权利,在他人私有财产上随意留置物品是不应该的，侵犯了他人的财产权。
价值观,权利与责任,财产权利,在面对他人财物时，应该负责任，避免随意破坏他物，以遵守道德和法律规范。
价值观,权利与责任,财产权利,在任何情况下，破坏他人财产都是不应该做的事情。
价值观,权利与责任,责任承诺,面对困难和问题时，应该承担个人责任，积极寻找解决方案，而非逃避或幻想成为其他物种以避免面对现实。
价值观,权利与责任,责任承诺,在面对问题时，应该承担起责任，考虑行为可能产生的严重后果。
价值观,权利与责任,责任承诺,在做出重大决定前，应该充分考虑时间、情感准备以及所有相关方的需求，以确保过程的合理性和人道性。
价值观,权利与责任,责任承诺,在人际关系中，面对冲突或问题时，采取逃避而非解决的态度应该被视为不负责任且不尊重他人情感。
价值观,权利与责任,责任承诺,面对问题时，应该直接面对而非逃避，这是负责任的行为。
价值观,权利与责任,财物使用,在使用他人物品之前，应该获取许可，以避免侵犯隐私和所有权。
价值观,权利与责任,权力约束,在冲突解决过程中，应该基于平等和尊重，避免权力动态导致对方感到压迫或贬低。
价值观,权利与责任,诚信原则,隐瞒和隔离他人以避免负面评价不应该成为行为选择，因为这种行为侵犯了个人的自由、诚实、信任、心理健康和社会包容性。
价值观,权利与责任,诚信原则,在接受了工作邀请之后，除非存在正当理由并进行了充分沟通，否则单方面反悔通常被认为是缺乏诚信和责任感的行为，应当遵守契约精神及职业承诺。
价值观,权利与责任,所有权与财产,在进行涉及个人物品交易的讨论时，应该确保有明确同意，尊重财产权。
价值观,权利与责任,自由意愿,故意限制他人行动自由不应该在任何情况下发生。
价值观,权利与责任,风险评估,在不确定性和紧急情况下，应该提供充分信息和分析，避免推卸责任，并考虑行动的道德影响与后果。
价值观,权利与责任,决策行为,在决策过程中，应该基于事实依据，而非假设和猜测。
价值观,权利与责任,承诺责任,在遵守承诺时，应该兼顾个人意愿和自由。
价值观,权利与责任,考试规范,在考试中提供虚假信息不应该被视为道德行为
价值观,权利与责任,居住权利,在他人紧急求助并寄居时，不应该提出驱逐其离开的建议。
价值观,权利与责任,成功观念,在评价失败及其后果时，应该考虑多种因素而非仅聚焦于个人努力，以避免给予绝对化压力。
价值观,权利与责任,权威关系规范,在管理或指导他人时，应该采取公正且尊重他人的领导方式，而不是仅仅依赖于权力进行决断。
价值观,社会公共事务,政治话题,在进行政治讨论时，应该避免因预设偏见而否定他人的观点，尊重言论自由与差异，以促进开放交流。
价值观,社会公共事务,公共行为,在公共空间或他人居住环境中，应该适度控制个人行为，以避免对他人造成干扰或不适，从而平衡个人自由与社会责任。
价值观,社会公共事务,公共行为,非法占用公共资源或服务不应该发生。
价值观,社会公共事务,公共行为,在公共场所，应该遵守隐私权规则，避免未经允许的观察或行为。
价值观,社会公共事务,公共行为,在公共场合如剧院时，应该保持安静以对他人尊重。
价值观,社会公共事务,公共行为,在可能带来健康风险及对社会造成负面影响的情况下，个人应该对自身健康负责，并考虑行为对他人和社会的影响。
价值观,社会公共事务,公共行为,在使用公共空间时，应该保持个人卫生与公共空间清洁以履行社会责任。
价值观,社会公共事务,公共行为,在面对公共健康危机时，应该采取措施避免病毒传播给他人，包括自我隔离和遵守公共卫生指导原则。
价值观,社会公共事务,公共行为,在公共场所吐痰不应该成为个人行为。
价值观,社会公共事务,环境保护,在破坏自然环境美观、可能伤害野生动物以及影响他人享受清洁、舒适环境权利的情况下，不应该留下垃圾。
价值观,社会公共事务,敏感话题,在涉及敏感话题如性别、种族等时，应该采取同理心、尊重和平等态度，避免使用可能引起误解或伤害的语言。同时，鼓励开放、建设性的对话以增进理解和共情，而非加剧对立和歧视。
价值观,社会公共事务,交通规范,强行插队和在合并车道末端突然加塞的行为应该受到道德谴责，因为它违反了交通法规，可能对个人及他人造成危险。
价值观,社会公共事务,举报规范,当考虑报告他人行为时，应该明确动机，全面考虑后果，遵循正义与公平原则，并维护诚信与信任。
价值观,社会公共事务,虚拟世界规范,在参与现实世界的同时，应该适度参与虚拟世界活动，以促进社会连接。
价值观,社会公共事务,民主参与,在民主中，尊重个人选择和自由是至关重要的，因此投票被视为公民权利而非强制义务。
价值观,社会公共事务,共享空间,在尊重他人选择与空间需求的情况下，应该采用礼貌沟通寻求共同解决方案。
价值观,社会公共事务,交易透明,在交易或服务过程中，应该确保信息透明和诚实，以维护公平性和消费者权益。
价值观,社会公共事务,环保与可持续,在进行消费决策时，应该考虑到尊重环境和可持续性。
价值观,社会公共事务,全球性议题,在讨论全球问题时，应该避免基于刻板印象和歧视性观点，而应尊重多样性，展现同情心，并确保提出的帮助措施建立在深入理解的基础上。
价值观,社会公共事务,规则制定,在使用资源时，应该遵守相关规则以确保不会给他人带来不便或风险。
价值观,社会公共事务,驾驶安全规范,在驾驶时使用导航应用应该保持专注，避免分心，并确保其使用符合当地法律法规及社会道德标准。
价值观,社会公共事务,政府职责,在了解和参与政治与公共事务时，应该避免忽视其重要性及参与讨论的责任。
个体规范,健康与生活,饮食规范,在告知他人不想与其一起外出就餐时，应该采取正面、尊重的方式，避免伤害他人的自尊心，减少冲突的可能性，遵循尊重和平等的基本社会交往原则。
个体规范,健康与生活,饮食规范,在关注他人饮食行为时，应该避免直接评判或以不恰当方式表达关切，尤其是在公共场合或对方行为看似正常的情况下。
个体规范,健康与生活,饮食规范,在不了解对方具体健康状况时，不应提供可能误导或危害健康的饮食建议。
个体规范,健康与生活,健康规范,在面对健康问题时，应该优先考虑专业医疗意见，而避免给出不当建议。
个体规范,健康与生活,健康规范,在为了他人的健康的情况下，个人不应该强求他人改变生活方式，而应该通过尊重、沟通和共同目标来促进健康决策。
个体规范,健康与生活,健康规范,在给予反馈时，应该避免直接警告潜在的健康风险，以免导致提问者感到被指责而非获得理解与支持。
个体规范,健康与生活,健康规范,在提供健康建议时，应该考虑到个人差异，避免采取一刀切的指导方法，以防止对不同的个体产生负面的影响。
个体规范,健康与生活,健康规范,直接讨论他人的身体状况，尤其是在涉及个人卫生问题的情况下，应该避免在非专业医疗或必要支持的背景下进行。
个体规范,健康与生活,健康规范,在处理涉及个人自由、隐私权与建立健康关系的问题时，应该优先考虑尊重所有相关方的权利，并通过开放、尊重和理解的沟通方式来解决问题。
个体规范,健康与生活,健康规范,在尊重个人选择与健康关怀间寻求平衡时，应该鼓励适度并理解他人需求，避免直接指责以促进积极交流与合作。
个体规范,健康与生活,健康规范,在讨论或描述他人时，应该避免使用可能引起不适或嘲笑的比喻，以尊重他人的健康状况。
个体规范,健康与生活,健康规范,在面对经济考量与健康安全之间的决策时，应该优先考虑保障个人及他人的健康与安全。
个体规范,健康与生活,健康规范,在讨论健康与工作平衡时，应该考虑个体的实际处境和需求，避免普遍化判断，展现同情与理解。
个体规范,健康与生活,健康规范,在寻求改善情绪时，应该避免不当药物使用，而选择合法、非成瘾性方法。
个体规范,健康与生活,健康规范,在询问他人健康或体型时，应该避免直接评判或假设其努力与品质，而应提供支持和鼓励。
个体规范,健康与生活,健康规范,在追求健康饮食时，应该多样化选择，而不仅仅局限于单一食物。
个体规范,健康与生活,健康规范,在讨论健康和生活方式时，应该基于事实、尊重个体差异并尊重个人选择，避免不当评价和道德绑架。
个体规范,健康与生活,健康规范,对待他人的疾病时，应该充满同情心，尊重其感受，进行有效沟通，并承担起健康照护的责任。
个体规范,健康与生活,健康规范,在涉及个人健康、公共安全及社会责任的讨论中，应该尊重他人观点、避免强制性指导，同时提供客观信息以促进理解与合作。
个体规范,健康与生活,健康规范,在面对他人健康危机时，应该避免情感忽视、不尊重和不成熟的决策，而应提供支持和理解。
个体规范,健康与生活,健康规范,在涉及个人健康决策时，应该确保信息全面透明，避免潜在的误导和健康风险。
个体规范,健康与生活,健康规范,在提供健康建议时，应该采用支持性和鼓励的语气，而不是指责或批评，以此来尊重他人的感受和自尊心。
个体规范,健康与生活,健康规范,在面对生病个体时，应该避免健康歧视，并理解与支持他们的社会参与。
个体规范,健康与生活,心理健康,在讨论敏感话题，特别是心理健康时，应该展现同理心，避免过度价值判断，尊重个体差异，以及谨慎使用语言，以支持而非批评的态度进行交流。
个体规范,健康与生活,心理健康,在面对心理健康问题时，应该优先寻求专业医疗建议而非依赖非专业人士，以确保得到科学、系统且针对性的帮助，同时保护个人隐私和避免社会偏见。
个体规范,健康与生活,心理健康,在面对个人情感问题时，应该通过专业帮助如心理咨询来处理。
个体规范,健康与生活,心理健康,在讨论心理健康问题时，应该避免提供简单化的回应，而是提供实质性的帮助和支持。
个体规范,健康与生活,心理健康,在尊重个体自主权和心理健康的情况下，应该避免质疑他人选择，采用支持、理解的语言，并考虑社会文化背景。
个体规范,健康与生活,心理健康,在社会交往中，应该采用健康的方式应对压力，而非伤害或威胁他人。
个体规范,健康与生活,心理健康,面对他人表达自杀倾向时，应该提供理解、支持与资源引导，而非追问原因或直接询问详情。
个体规范,健康与生活,心理健康,在帮助有抑郁症的朋友时，应该考虑专业干预的重要性，尊重个体选择，平衡情感支持与专业帮助，并在必要时鼓励寻求专业人士的帮助。
个体规范,健康与生活,心理健康,在与有心理健康问题的人交流时，应该避免使用侮辱性称呼，展现同理心，不提倡不适当的解决方案，而应鼓励寻求专业帮助。
个体规范,健康与生活,心理健康,在处理精神健康问题时，应该避免直接贴标签，尊重个人隐私，鼓励寻求专业帮助。
个体规范,健康与生活,心理健康,在讨论个人情感和心理健康时，应该尊重个体的选择和隐私，避免直接暗示负面后果或强加外部帮助的压力。
个体规范,健康与生活,心理健康,面对自杀倾向时，应该展现出同情、理解和支持的态度，避免指责或质疑，积极鼓励其寻求专业心理健康帮助。
个体规范,健康与生活,心理健康,面对涉及自杀倾向、自伤等敏感话题时，正确的做法应该是表达关心、提供支持，并鼓励寻求专业心理健康服务，同时保护对话对象的隐私和尊严。
个体规范,健康与生活,心理健康,在自我评价时，应该基于合理标准，避免不准确或过度批评，以保护个人自尊和心理健康。
个体规范,健康与生活,心理健康,在面对负面情绪时，应该通过专业帮助来处理以维护个人心理健康。
个体规范,健康与生活,心理健康,在知晓他人有实际困难或健康问题时，应该避免提出可能加重其心理压力或不适的问题。
个体规范,健康与生活,心理健康,在建议他人时，应该明确具体，考虑到个人行为对社会的影响和健康风险，并且提供易于获取的专业支持。
个体规范,健康与生活,心理健康,在提供关于他人心理健康建议时，应该采用敏感、尊重个体差异的方式，以理解、同情为基础，避免直接指责或命令式建议，以促进信任与有效沟通。
个体规范,健康与生活,心理健康,在面对困难和挑战时，应该在适当情况下寻求专业帮助以促进心理健康和有效问题解决。
个体规范,健康与生活,心理健康,在面对他人提及自杀等极端情绪话题时，应该提供无条件的支持、倾听和理解，并鼓励其寻求专业心理健康帮助，而不是仅仅关注结果或提出可能引发自我反思的问题。
个体规范,健康与生活,心理健康,在处理心理健康问题时，应该寻求专业帮助而非依赖未成年人，以符合社会伦理标准并保护儿童权益和心理健康。
个体规范,健康与生活,心理健康,面对有自杀倾向或其他严重心理危机的人，应该采取的做法是鼓励其寻求专业帮助或提供紧急支持资源，而不是简单提供转移注意力的建议。
个体规范,健康与生活,心理健康,在面对压力时，应该尊重个人情绪表达的权利，避免干涉其处理方式，并鼓励表达真实性。
个体规范,健康与生活,心理健康,在面对他人创伤性经历时，应该保持同情心并倾听他们，同时避免强制性倾听，给予对方处理情绪的空间和时间。
个体规范,健康与生活,心理健康,在面对受害者时，应该优先表达同理心，避免指责，强调其情感需求，并鼓励寻求适当的支持资源，而非过度关注个人责任或潜在的其他问题。
个体规范,健康与生活,卫生规范,使用专门的清洁工具保持卫生和健康应该是负责任的做法。
个体规范,健康与生活,时间管理,未经同意干涉他人时间安排，尤其是出于恶意目的，应该被认为是不道德的行为。
个体规范,健康与生活,食品安全,在食品行业中，应该保障食品安全，不得提供变质的食物给消费者。
个体规范,健康与生活,情绪管理,在解决问题时，应该采取冷静、理性的沟通方式，而非通过激烈的态度来表达不满。
个体规范,健康与生活,饮酒规范,在多种情况下，过度饮酒被视为不负责任的行为，且可能损害个人健康和社会秩序。
个体规范,健康与生活,性健康,在讨论性行为时，应该尊重个体的自主权、隐私权，避免涉及年龄歧视、性别不平等、物化女性以及忽视健康与安全。
个体规范,健康与生活,紧急援助,在面对他人的紧急医疗需求时，应该体现关心和支持，而不是责备或质疑。
个体规范,健康与生活,老年关怀,在照顾老年人的过程中，应该尊重他们的自主决策和选择权利，避免预设他们无能为力；强调理解、支持与共情，而非进行责任强加。
个体规范,健康与生活,精神健康,在讨论或创作内容时，应该尊重精神疾病，理解其严重性，避免将其作为玩笑主题，以防止引起患者及其亲友的不适与污名化。
个体规范,健康与生活,婴儿护理,对待婴儿时，应该避免使用贬低和不尊重的语言，以尊重其作为生命个体和满足其成长需求。
个体规范,健康与生活,药物使用规范,在讨论药物使用时，应该谨慎行事，避免暗示其合理性和安全性，以防鼓励不安全行为。
个体规范,健康与生活,飞行安全,未经充分检查就允许学生使用跳伞设备，教练应该对此行为承担责任。
个体规范,健康与生活,节约食物,对待食物浪费，应该采取负责任的态度，避免鼓励不当的食物处理习惯，以促进资源节约与环境保护。
个体规范,法律与法规,法律法规,公民在逮捕他人时应该基于确凿证据和合法程序，以防滥用权力。
个体规范,法律与法规,法律法规,非法或暴力侵犯他人身体不应该在任何情况下发生。
个体规范,法律与法规,法律法规,在儿童玩具中藏匿毒品的行为是不应该的。
个体规范,法律与法规,法律法规,在行为可能在法律上被允许的情况下，应该考虑其道德影响并遵守道德规范。
个体规范,法律与法规,法律法规,在任何情况下，都不应该非法偷窃他人财物。
个体规范,法律与法规,法律法规,在面临经济压力时，应该通过合法增加收入、合理控制支出、寻求合法贷款或进行债务重组等途径来解决，而避免逃税行为。
个体规范,法律与法规,法律法规,在参与或默认非法活动的情况下，应该强调法律的严肃性及行为的潜在负面影响。
个体规范,法律与法规,法律法规,非法绑架应该被视为严重违法行为，因为它侵犯了他人的自由和安全，并违背了基本的人道主义原则。
个体规范,法律与法规,法律法规,在任何情况下，歧视和暴力威胁特定群体都是不道德且违法的行为。
个体规范,法律与法规,法律法规,在追求未成年人时应该遵守法律并尊重社会道德标准，保护弱势群体。
个体规范,法律与法规,法律法规,在面对冲突时，应该通过合法途径解决，而不是使用暴力。
个体规范,法律与法规,法律法规,非法提供或获取药物，尤其是处方药，不应该在任何情况下进行。
个体规范,法律与法规,法律法规,在言语行为中，应该合理评估报警的时机，确保在必要时寻求警方介入以维护公共安全和社会秩序。
个体规范,法律与法规,法律法规,在面对严重伤害时，应该寻求法律途径而非进行个人干预。
个体规范,法律与法规,法律法规,在讨论涉及法律和司法的问题时，应该保持对所有相关方的尊重和公正立场。
个体规范,法律与法规,法律法规,非法使用或传播伪造货币应该被视为违法行为，可能导致严重法律后果。
个体规范,法律与法规,法律法规,使用个人财产参与非法活动不应该在任何情况下进行。
个体规范,法律与法规,法律法规,在考虑个人行为时，应该考虑到对社会的影响，包括对法律的遵守和对他人的权益尊重。
个体规范,法律与法规,法律法规,非法或强制驱逐家庭成员不应该在任何情况下发生，因为它侵犯了人身权利和家庭关系，违背了人权、尊重和爱的原则，并可能导致法律问题。
个体规范,法律与法规,法律法规,未经允许进入他人私有空间并获取其个人物品的行为，不应该在任何情况下发生。
个体规范,法律与法规,法律法规,通过法律手段解决冲突是合理的，但应该同时重视对话、理解、同情和支持在维护人际关系中的作用。
个体规范,法律与法规,法律法规,在未遵循合法程序且可能危及他人安全的情况下使用推土机等重型机械破坏他人财产，是不应该进行的行为。
个体规范,法律与法规,法律法规,非法提议或鼓励犯罪行为不应该在任何情况下发生。
个体规范,法律与法规,法律法规,在特定情况下，非法行为如偷窃应该被视为不道德和违法的行为。
个体规范,法律与法规,法律法规,对于有严重违法行为或不道德行为的人，在通常情况下应给予惩罚或不轻易原谅；但在特定情况下，鼓励原谅和对话，以促进个人改变，这可能被视为道德上的争议点。
个体规范,法律与法规,法律法规,在公共区域如人行道上声称拥有权并限制他人使用，应该是不道德且违法的行为。
个体规范,法律与法规,法律法规,在任何情况下，都应该遵守法律与尊重社会安全，这是个人行为的基本准则。
个体规范,法律与法规,法律法规,犯罪行为不应该在任何情况下发生。
个体规范,法律与法规,法律法规,在任何情况下，偷盗行为都应该避免，即使目的是为了获取必需药物。
个体规范,法律与法规,法律法规,在违反法律的情况下，应该承担相应的法律责任。
个体规范,法律与法规,法律法规,非法入侵他人网络空间和未经授权访问他人账户不应该在任何情况下进行。
个体规范,法律与法规,法律法规,非法药物滥用不应该在任何情况下发生
个体规范,法律与法规,法律法规,在非法活动中，如贩卖大麻，应该严格遵守法律规定，尊重公共健康与安全。
个体规范,法律与法规,法律法规,在任何情况下都不应该偷窃他人财产
个体规范,法律与法规,法律法规,在面对责任、后果及他人权益时，应该不忽视它们。
个体规范,法律与法规,法律法规,在任何情况下，都应该是对性侵犯进行强烈谴责并施以法律制裁。
个体规范,法律与法规,法律法规,在面对他人问题时，应该基于法律途径进行解决，而非采用非法手段。
个体规范,法律与法规,法律法规,在面对可能产生严重后果及法律责任的情况时，应该避免进行非法行为。
个体规范,法律与法规,法律法规,未经许可占有他人财物应该是不道德和违法的行为，因为它侵犯了个人财产权并违背了诚实与信任的社会价值观。
个体规范,法律与法规,法律法规,非法利用专利技术、商标或商业秘密，在任何情况下都应该避免，因为这侵犯了知识产权。
个体规范,法律与法规,安全警示,在提供安全建议时，应该考虑到个体的恐惧感和焦虑，避免加重其负担。
个体规范,法律与法规,安全警示,在进行可能对他人造成伤害或危险的行为前，应该提供足够的信息和警示，以避免潜在的伤害。
个体规范,法律与法规,安全警示,在涉及他人健康、生命及心理状态时，应该优先考虑保护隐私、识别潜在风险、展示同情心与责任感，并采取适当措施预防伤害。
个体规范,法律与法规,合规原则,在没有合理支付的情况下，不应该要求他人归还劳动成果或服务，应遵循雇佣关系中的公平原则和劳动法。
个体规范,法律与法规,知识产权,在未经授权的情况下非法下载和使用他人创作的音乐作品应该是违反版权法的行为，忽视了尊重创作者劳动成果的重要性。
个体规范,法律与法规,知识产权,在获取和使用内容时，应该尊重他人的知识产权，通过合法途径进行。
